CP, 02, 2025072806, 03, GDMN, 162, 171N, 1727E,  44,  999, XX,  64, NEQ,    3,    3,    2,    3,    0,    0,  35,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 168, 177N, 1717E,  45,  998, XX,  34, NEQ,   25,   19,   13,   20,    0,    0,  37,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 168, 177N, 1717E,  45,  998, XX,  50, NEQ,   10,    8,    6,    8,    0,    0,  37,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 168, 177N, 1717E,  45,  998, XX,  64, NEQ,    3,    3,    2,    3,    0,    0,  37,   0,   0, 
CP, 02, 2025072806, 03, HCCA,   0, 119N, 1423W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, HMON,   0, 119N, 1422W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  33,   0,   0, 
CP, 02, 2025072806, 03, HMON,   6, 117N, 1433W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  23,   0,   0, 
CP, 02, 2025072806, 03, HMON,  12, 117N, 1441W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  46,   0,   0, 
CP, 02, 2025072806, 03, HMON,  18, 119N, 1452W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  22,   0,   0, 
CP, 02, 2025072806, 03, HMON,  24, 121N, 1460W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  59,   0,   0, 
CP, 02, 2025072806, 03, HMON,  30, 122N, 1475W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  28,   0,   0, 
CP, 02, 2025072806, 03, HMON,  36, 124N, 1485W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  35,   0,   0, 
CP, 02, 2025072806, 03, HMON,  42, 124N, 1502W,  41, 1007, XX,  34, NEQ,   46,    0,    0,    0,  -99,  -99,  32,   0,   0, 
CP, 02, 2025072806, 03, HMON,  48, 125N, 1515W,  33, 1009, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  27,   0,   0, 
CP, 02, 2025072806, 03, HMON,  54, 125N, 1529W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  51,   0,   0, 
CP, 02, 2025072806, 03, HMON,  60, 124N, 1544W,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  31,   0,   0, 
CP, 02, 2025072806, 03, HMON,  66, 122N, 1559W,  31, 1011, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  26,   0,   0, 
CP, 02, 2025072806, 03, HMON,  72, 115N, 1574W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  51,   0,   0, 
CP, 02, 2025072806, 03, HMON,  78, 112N, 1590W,  28, 1011, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  77,   0,   0, 
CP, 02, 2025072806, 03, HMON,  84, 114N, 1605W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  52,   0,   0, 
CP, 02, 2025072806, 03, HMON,  90, 110N, 1618W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  54,   0,   0, 
CP, 02, 2025072806, 03, HWRF,   0, 117N, 1422W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -7, 282, 248, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,   6, 116N, 1429W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99, 105,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -31, 275, -314, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  12, 116N, 1432W,  34, 1011, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  64,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -27, 30, -810, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  18, 114N, 1439W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -2, 194, -519, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  24, 116N, 1448W,  31, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -8, 129, -590, N, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  30, 117N, 1461W,  41, 1004, XX,  34, NEQ,    0,    0,   18,   21, 1008,    5,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -26, 628, -580, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  36, 117N, 1473W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  48,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -21, 44, -831, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  42, 117N, 1486W,  37, 1009, XX,  34, NEQ,   56,    0,    0,    0,  -99,  -99,  53,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -3, 129, -692, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  48, 118N, 1500W,  35, 1010, XX,  34, NEQ,   39,    0,    0,    0,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -21, 249, -822, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  54, 118N, 1515W,  36, 1009, XX,  34, NEQ,    0,    0,    0,   20,  -99,  -99,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -48, 9, -623, Y, 10, DT, -999, 
CP, 02, 2025072806, 03, HWRF,  60, 118N, 1531W,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,  0,    ,    0,    0,    0,    0, THERMO PARAMS, -22, -182, -721, Y, 10, DT, -999, 
